Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Petri-nets as an Intermediate Representation for Heterogeneous Architectures,Euro-Par 2011 Parallel Processing,,,,10.1007/978-3-642-23397-5_22,Peter CalvertAlan Mycroft,2011,https://link.springer.com/chapter/10.1007/978-3-642-23397-5_22,Conference paper
Synchronizing concurrent model updates based on bidirectional transformation,Software & Systems Modeling,,,,10.1007/s10270-010-0187-3,Yingfei XiongHui SongZhenjiang HuMasato Takeichi,2011,https://link.springer.com/article/10.1007/s10270-010-0187-3,Article
Praspel: A Specification Language for Contract-Based Testing in PHP,Testing Software and Systems,,,,10.1007/978-3-642-24580-0_6,Ivan EnderlinFrédéric DadeauAlain GiorgettiAbdallah Ben Othman,2011,https://link.springer.com/chapter/10.1007/978-3-642-24580-0_6,Conference paper
FIRST@PC MediaX: A Service-Oriented Testbed for Realistic Media Networking Experiments,Testbeds and Research Infrastructures. Development of Networks and Communities,,,,10.1007/978-3-642-17851-1_14,Sang Woo HanBum Hyun BaekJongWon Kim,2011,https://link.springer.com/chapter/10.1007/978-3-642-17851-1_14,Conference paper
XCC: change control of XML documents,Computer Science - Research and Development,,,,10.1007/s00450-010-0140-2,Sebastian RönnauUwe M. Borghoff,2010,https://link.springer.com/article/10.1007/s00450-010-0140-2,Article
A New Approach in Model-Based Testing: Designing Test Models in TTCN-3,SDL 2011: Integrating System and Software Modeling,,,,10.1007/978-3-642-25264-8_9,Antal Wu-Hen-ChangGusztáv AdamisLevente ErősGábor KovácsTibor Csöndes,2011,https://link.springer.com/chapter/10.1007/978-3-642-25264-8_9,Conference paper
Abstract Formal Framework for Method Overriding,Software Engineering and Computer Systems,,,,10.1007/978-3-642-22203-0_22,Siti HafizahMohd Sapiyan BabaAbdullah Gani,2011,https://link.springer.com/chapter/10.1007/978-3-642-22203-0_22,Conference paper
Symbolic analysis via semantic reinterpretation,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-010-0158-6,Junghee LimAkash LalThomas Reps,2010,https://link.springer.com/article/10.1007/s10009-010-0158-6,Article
A Refinement Methodology for Object-Oriented Programs,Formal Verification of Object-Oriented Software,,,,10.1007/978-3-642-18070-5_11,Asma TafatSylvain BoulméClaude Marché,2011,https://link.springer.com/chapter/10.1007/978-3-642-18070-5_11,Conference paper
Profiling for Run-Time Checking of Computational Properties and Performance Debugging in Logic Programs,Practical Aspects of Declarative Languages,,,,10.1007/978-3-642-18378-2_6,Edison MeraTeresa TrigoPedro Lopez-GarcíaManuel Hermenegildo,2011,https://link.springer.com/chapter/10.1007/978-3-642-18378-2_6,Conference paper
Linear Lambda Calculus and Deep Inference,Typed Lambda Calculi and Applications,,,,10.1007/978-3-642-21691-6_16,Luca Roversi,2011,https://link.springer.com/chapter/10.1007/978-3-642-21691-6_16,Conference paper
Seamless Testing for Models and Code,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-19811-3_20,Andreas HolzerVisar JanuzajStefan KugeleBoris LangerChristian SchallhartMichael TautschnigHelmut Veith,2011,https://link.springer.com/chapter/10.1007/978-3-642-19811-3_20,Conference paper
Tightening Test Coverage Metrics: A Case Study in Equivalence Checking Using k-Induction,Formal Methods for Components and Objects,,,,10.1007/978-3-642-25271-6_16,Alastair F. DonaldsonNannan HeDaniel KroeningPhilipp Rümmer,2011,https://link.springer.com/chapter/10.1007/978-3-642-25271-6_16,Conference paper
Predicated Worst-Case Execution-Time Analysis,Reliable Software Technologies – Ada-Europe 2009,,,,10.1007/978-3-642-01924-1_10,Amine MarrefGuillem Bernat,2009,https://link.springer.com/chapter/10.1007/978-3-642-01924-1_10,Conference paper
Verifying Complex Continuous Real-Time Systems with Coinductive CLP(R),Language and Automata Theory and Applications,,,,10.1007/978-3-642-13089-2_45,Neda SaeedloeiGopal Gupta,2010,https://link.springer.com/chapter/10.1007/978-3-642-13089-2_45,Conference paper
Usable Verification of Object-Oriented Programs by Combining Static and Dynamic Techniques,Software Engineering and Formal Methods,,,,10.1007/978-3-642-24690-6_26,Julian TschannenCarlo A. FuriaMartin NordioBertrand Meyer,2011,https://link.springer.com/chapter/10.1007/978-3-642-24690-6_26,Conference paper
Ubiquitous Verification of Ubiquitous Systems,Software Technologies for Embedded and Ubiquitous Systems,,,,10.1007/978-3-642-16256-5_7,Reinhard WilhelmMatteo Maffei,2010,https://link.springer.com/chapter/10.1007/978-3-642-16256-5_7,Conference paper
Towards Statecharts to Input-Output Place Transition Nets Transformations,Technological Innovation for Sustainability,,,,10.1007/978-3-642-19170-1_25,Rui PaisLuís GomesJoão Paulo Barros,2011,https://link.springer.com/chapter/10.1007/978-3-642-19170-1_25,Conference paper
Exploiting Cache Traffic Monitoring for Run-Time Race Detection,Euro-Par 2011 Parallel Processing,,,,10.1007/978-3-642-23400-2_3,Jochen SchimmelVictor Pankratius,2011,https://link.springer.com/chapter/10.1007/978-3-642-23400-2_3,Conference paper
Implementing Cryptographic Primitives in the Symbolic Model,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_20,Peeter Laud,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_20,Conference paper
Fault in the Future,Coordination Models and Languages,,,,10.1007/978-3-642-21464-6_1,Einar Broch JohnsenIvan LaneseGianluigi Zavattaro,2011,https://link.springer.com/chapter/10.1007/978-3-642-21464-6_1,Conference paper
Model Checking Industrial Robot Systems,Model Checking Software,,,,10.1007/978-3-642-22306-8_11,Markus WeißmannStefan BedenkChristian BucklAlois Knoll,2011,https://link.springer.com/chapter/10.1007/978-3-642-22306-8_11,Conference paper
COMPAS - A Computing Package for Synchronization,Implementation and Application of Automata,,,,10.1007/978-3-642-18098-9_9,Krzysztof ChmielAdam Roman,2011,https://link.springer.com/chapter/10.1007/978-3-642-18098-9_9,Conference paper
An Evaluation of Automata Algorithms for String Analysis,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-18275-4_18,Pieter HooimeijerMargus Veanes,2011,https://link.springer.com/chapter/10.1007/978-3-642-18275-4_18,Conference paper
Regular Expressions at Their Best: A Case for Rational Design,Implementation and Application of Automata,,,,10.1007/978-3-642-18098-9_33,Vincent Le Maout,2011,https://link.springer.com/chapter/10.1007/978-3-642-18098-9_33,Conference paper
Parallelizing a Symbolic Compositional Model-Checking Algorithm,Hardware and Software: Verification and Testing,,,,10.1007/978-3-642-19583-9_9,Ariel CohenKedar S. NamjoshiYaniv Sa’arLenore D. ZuckKatya I. Kisyova,2011,https://link.springer.com/chapter/10.1007/978-3-642-19583-9_9,Conference paper
Differencing Labeled Transition Systems,Formal Methods and Software Engineering,,,,10.1007/978-3-642-24559-6_36,Zhenchang XingJun SunYang LiuJin Song Dong,2011,https://link.springer.com/chapter/10.1007/978-3-642-24559-6_36,Conference paper
A Meta-Aspect Protocol for Developing Dynamic Analyses,Runtime Verification,,,,10.1007/978-3-642-16612-9_13,Michael AchenbachKlaus Ostermann,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_13,Conference paper
Hybrid,Journal of Automated Reasoning,,,,10.1007/s10817-010-9194-x,Amy FeltyAlberto Momigliano,2010,https://link.springer.com/article/10.1007/s10817-010-9194-x,Article
Black-Box System Testing of Real-Time Embedded Systems Using Random and Search-Based Testing,Testing Software and Systems,,,,10.1007/978-3-642-16573-3_8,Andrea ArcuriMuhammad Zohaib IqbalLionel Briand,2010,https://link.springer.com/chapter/10.1007/978-3-642-16573-3_8,Conference paper
Model Checking Using SMT and Theory of Lists,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_21,Aleksandar MilicevicHillel Kugler,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_21,Conference paper
Verifying Fence Elimination Optimisations,Static Analysis,,,,10.1007/978-3-642-23702-7_14,Viktor VafeiadisFrancesco Zappa Nardelli,2011,https://link.springer.com/chapter/10.1007/978-3-642-23702-7_14,Conference paper
ExplainHoudini: Making Houdini Inference Transparent,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-18275-4_22,Shuvendu K. LahiriJulien Vanegue,2011,https://link.springer.com/chapter/10.1007/978-3-642-18275-4_22,Conference paper
Smaller Representation of Finite&#xa0;State&#xa0;Automata,Implementation and Application of Automata,,,,10.1007/978-3-642-22256-6_12,Jan DaciukDawid Weiss,2011,https://link.springer.com/chapter/10.1007/978-3-642-22256-6_12,Conference paper
When Does It Pay Off to Use Sophisticated Entailment Engines in ILP?,Inductive Logic Programming,,,,10.1007/978-3-642-21295-6_25,José SantosStephen Muggleton,2011,https://link.springer.com/chapter/10.1007/978-3-642-21295-6_25,Conference paper
Incorporating Coverage Criteria in Bounded Exhaustive Black Box Test Generation of Structural Inputs,Tests and Proofs,,,,10.1007/978-3-642-21768-5_3,Nazareno M. AguirreValeria S. BengoleaMarcelo F. FriasJuan P. Galeotti,2011,https://link.springer.com/chapter/10.1007/978-3-642-21768-5_3,Conference paper
Reconstruction of Z3’s Bit-Vector Proofs in HOL4 and Isabelle/HOL,Certified Programs and Proofs,,,,10.1007/978-3-642-25379-9_15,Sascha BöhmeAnthony C. J. FoxThomas SewellTjark Weber,2011,https://link.springer.com/chapter/10.1007/978-3-642-25379-9_15,Conference paper
Semantics of Concurrent Revisions,Programming Languages and Systems,,,,10.1007/978-3-642-19718-5_7,Sebastian BurckhardtDaan Leijen,2011,https://link.springer.com/chapter/10.1007/978-3-642-19718-5_7,Conference paper
An Introduction to Test Specification in FQL,Hardware and Software: Verification and Testing,,,,10.1007/978-3-642-19583-9_5,Andreas HolzerMichael TautschnigChristian SchallhartHelmut Veith,2011,https://link.springer.com/chapter/10.1007/978-3-642-19583-9_5,Conference paper
Static Contract Checking with Abstract Interpretation,Formal Verification of Object-Oriented Software,,,,10.1007/978-3-642-18070-5_2,Manuel FähndrichFrancesco Logozzo,2011,https://link.springer.com/chapter/10.1007/978-3-642-18070-5_2,Conference paper
The Nullness Analyser of julia,"Logic for Programming, Artificial Intelligence, and Reasoning",,,,10.1007/978-3-642-17511-4_23,Fausto Spoto,2010,https://link.springer.com/chapter/10.1007/978-3-642-17511-4_23,Conference paper
"Testing for refinement in <i>Circus</i>
                  ",Acta Informatica,,,,10.1007/s00236-011-0133-z,Ana CavalcantiMarie-Claude Gaudel,2011,https://link.springer.com/article/10.1007/s00236-011-0133-z,Article
On Parameter Tuning in Search Based Software Engineering,Search Based Software Engineering,,,,10.1007/978-3-642-23716-4_6,Andrea ArcuriGordon Fraser,2011,https://link.springer.com/chapter/10.1007/978-3-642-23716-4_6,Conference paper
Computing Preconditions and Postconditions of While Loops,Theoretical Aspects of Computing – ICTAC 2011,,,,10.1007/978-3-642-23283-1_13,Olfa MraihiWided GhardallouAsma LouhichiLamia Labed JilaniKhaled BsaiesAli Mili,2011,https://link.springer.com/chapter/10.1007/978-3-642-23283-1_13,Conference paper
Towards the UML-Based Formal Verification of Timed Systems,Formal Methods for Components and Objects,,,,10.1007/978-3-642-25271-6_14,Luciano BaresiAngelo MorzentiAlfredo MottaMatteo Rossi,2011,https://link.springer.com/chapter/10.1007/978-3-642-25271-6_14,Conference paper
Specifying Imperative ML-Like Programs Using Dynamic Logic,Formal Verification of Object-Oriented Software,,,,10.1007/978-3-642-18070-5_9,Séverine MaingaudVincent BalatRichard BubelReiner HähnleAlexandre Miquel,2011,https://link.springer.com/chapter/10.1007/978-3-642-18070-5_9,Conference paper
Software Verification of Autonomic Systems Developed with ASSL,"Foundations of Computer Software. Modeling, Development, and Verification of Adaptive Systems",,,,10.1007/978-3-642-21292-5_1,Emil VassevMike Hinchey,2011,https://link.springer.com/chapter/10.1007/978-3-642-21292-5_1,Conference paper
A Polynomial Time Match Test for Large Classes of Extended Regular Expressions,Implementation and Application of Automata,,,,10.1007/978-3-642-18098-9_26,Daniel ReidenbachMarkus L. Schmid,2011,https://link.springer.com/chapter/10.1007/978-3-642-18098-9_26,Conference paper
Widening techniques for regular tree model checking,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-011-0208-8,Ahmed BouajjaniTayssir Touili,2011,https://link.springer.com/article/10.1007/s10009-011-0208-8,Article
Session Typing for a Featherweight Erlang,Coordination Models and Languages,,,,10.1007/978-3-642-21464-6_7,Dimitris MostrousVasco T. Vasconcelos,2011,https://link.springer.com/chapter/10.1007/978-3-642-21464-6_7,Conference paper
Certification of software for real-time safety-critical systems: state of the art,Innovations in Systems and Software Engineering,,,,10.1007/s11334-009-0088-1,Andrew KorneckiJanusz Zalewski,2009,https://link.springer.com/article/10.1007/s11334-009-0088-1,Article
Measuring Test Properties Coverage for Evaluating UML/OCL Model-Based Tests,Testing Software and Systems,,,,10.1007/978-3-642-24580-0_4,Kalou Cabrera CastillosFrédéric DadeauJacques JulliandSafouan Taha,2011,https://link.springer.com/chapter/10.1007/978-3-642-24580-0_4,Conference paper
An approach for modeling a formal Use Case Type at early development phase without loosing abstraction,Innovations in Systems and Software Engineering,,,,10.1007/s11334-010-0138-8,Francisco Supino MarcondesÍtalo Santiago VegaLuiz Alberto Vieira Dias,2010,https://link.springer.com/article/10.1007/s11334-010-0138-8,Article
Bakar Kiasan: Flexible Contract Checking for Critical Systems Using Symbolic Execution,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_6,Jason BeltJohn HatcliffRobbyPatrice ChalinDavid HardinXianghua Deng,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_6,Conference paper
Executable Interface Specifications for Testing Asynchronous Creol Components,Fundamentals of Software Engineering,,,,10.1007/978-3-642-11623-0_19,Immo GrabeMarcel KyasMartin SteffenArild B. Torjusen,2010,https://link.springer.com/chapter/10.1007/978-3-642-11623-0_19,Conference paper
MAT learners for tree series: an abstract data type and two realizations,Acta Informatica,,,,10.1007/s00236-011-0135-x,Frank DrewesJohanna HögbergAndreas Maletti,2011,https://link.springer.com/article/10.1007/s00236-011-0135-x,Article
Formal Analysis of a Scheduling Algorithm for Wireless Sensor Networks,Formal Methods and Software Engineering,,,,10.1007/978-3-642-24559-6_27,Maissa ElleuchOsman HasanSofiène TaharMohamed Abid,2011,https://link.springer.com/chapter/10.1007/978-3-642-24559-6_27,Conference paper
An Efficient Decision Procedure for Imperative Tree Data Structures,Automated Deduction – CADE-23,,,,10.1007/978-3-642-22438-6_36,Thomas WiesMarco MuñizViktor Kuncak,2011,https://link.springer.com/chapter/10.1007/978-3-642-22438-6_36,Conference paper
Purity in Erlang,Implementation and Application of Functional Languages,,,,10.1007/978-3-642-24276-2_9,Mihalis PitidisKonstantinos Sagonas,2011,https://link.springer.com/chapter/10.1007/978-3-642-24276-2_9,Conference paper
An abort-aware model of transactional programming,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-011-0203-0,Kousha EtessamiPatrice Godefroid,2011,https://link.springer.com/article/10.1007/s10009-011-0203-0,Article
Environment Modeling with UML/MARTE to Support Black-Box System Testing for Real-Time Embedded Systems: Methodology and Industrial Case Studies,Model Driven Engineering Languages and Systems,,,,10.1007/978-3-642-16145-2_20,Muhammad Zohaib IqbalAndrea ArcuriLionel Briand,2010,https://link.springer.com/chapter/10.1007/978-3-642-16145-2_20,Conference paper
XQuery in the Functional-Logic Language Toy,Functional and Constraint Logic Programming,,,,10.1007/978-3-642-22531-4_3,Jesus M. Almendros-JiménezRafael CaballeroYolanda García-RuizFernando Sáenz-Pérez,2011,https://link.springer.com/chapter/10.1007/978-3-642-22531-4_3,Conference paper
Closed-Form Upper Bounds in Static Cost Analysis,Journal of Automated Reasoning,,,,10.1007/s10817-010-9174-1,Elvira AlbertPuri ArenasSamir GenaimGermán Puebla,2010,https://link.springer.com/article/10.1007/s10817-010-9174-1,Article
Relational String Verification Using Multi-track Automata,Implementation and Application of Automata,,,,10.1007/978-3-642-18098-9_31,Fang YuTevfik BultanOscar H. Ibarra,2011,https://link.springer.com/chapter/10.1007/978-3-642-18098-9_31,Conference paper
Abstract Certification of Global Non-interference in Rewriting Logic,Formal Methods for Components and Objects,,,,10.1007/978-3-642-17071-3_6,Mauricio Alba-CastroMaría AlpuenteSantiago Escobar,2010,https://link.springer.com/chapter/10.1007/978-3-642-17071-3_6,Conference paper
From Scenarios to Test Implementations Via Promela,Testing Software and Systems,,,,10.1007/978-3-642-16573-3_17,Andreas UlrichEl-Hachemi AlikacemHesham H. HallalSergiy Boroday,2010,https://link.springer.com/chapter/10.1007/978-3-642-16573-3_17,Conference paper
Incremental DFA Minimisation,Implementation and Application of Automata,,,,10.1007/978-3-642-18098-9_5,Marco AlmeidaNelma MoreiraRogério Reis,2011,https://link.springer.com/chapter/10.1007/978-3-642-18098-9_5,Conference paper
Practical Adoptions of T-Way Strategies for Interaction Testing,Software Engineering and Computer Systems,,,,10.1007/978-3-642-22203-0_1,Kamal Z. ZamliRozmie R. OthmanMohammed I. YounisMohd Hazli Mohamed Zabil,2011,https://link.springer.com/chapter/10.1007/978-3-642-22203-0_1,Conference paper
"Model-Based System Verification: A Formal Framework for Relating Analyses, Requirements, and Tests",Models in Software Engineering,,,,10.1007/978-3-642-21210-9_27,Aleksandr A. KerzhnerChristiaan J. J. Paredis,2011,https://link.springer.com/chapter/10.1007/978-3-642-21210-9_27,Conference paper
Event Condition Expectation (ECE-) Rules for Monitoring Observable Systems,Rule-Based Modeling and Computing on the Semantic Web,,,,10.1007/978-3-642-24908-2_28,Stefano BragagliaFederico ChesaniEmory FryPaola MelloMarco MontaliDavide Sottara,2011,https://link.springer.com/chapter/10.1007/978-3-642-24908-2_28,Conference paper
Debugging in Domain-Specific Modelling,Software Language Engineering,,,,10.1007/978-3-642-19440-5_17,Raphael MannadiarHans Vangheluwe,2011,https://link.springer.com/chapter/10.1007/978-3-642-19440-5_17,Conference paper
Formal Methods @ Runtime,"Foundations of Computer Software. Modeling, Development, and Verification of Adaptive Systems",,,,10.1007/978-3-642-21292-5_7,Radu CalinescuShinji Kikuchi,2011,https://link.springer.com/chapter/10.1007/978-3-642-21292-5_7,Conference paper
Call Invariants,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_18,Shuvendu K. LahiriShaz Qadeer,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_18,Conference paper
Program Sketching via CTL* Model Checking,Model Checking Software,,,,10.1007/978-3-642-22306-8_9,Andreas MorgensternKlaus Schneider,2011,https://link.springer.com/chapter/10.1007/978-3-642-22306-8_9,Conference paper
Test Data Generation for Event-B Models Using Genetic Algorithms,Software Engineering and Computer Systems,,,,10.1007/978-3-642-22203-0_7,Ionut DincaAlin StefanescuFlorentin IpateRaluca LefticaruCristina Tudose,2011,https://link.springer.com/chapter/10.1007/978-3-642-22203-0_7,Conference paper
String Analysis as an Abstract Interpretation,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-18275-4_21,Se-Won KimKwang-Moo Choe,2011,https://link.springer.com/chapter/10.1007/978-3-642-18275-4_21,Conference paper
A Pragmatic View of Formal Methods: the Hi-Lite Project,Advances in Systems Safety,,,,10.1007/978-0-85729-133-2_14,Robert Dewar,2011,https://link.springer.com/chapter/10.1007/978-0-85729-133-2_14,Conference paper
Monotonic Abstraction for Programs with Multiply-Linked Structures,Reachability Problems,,,,10.1007/978-3-642-24288-5_12,Parosh Aziz AbdullaJonathan CederbergTomáš Vojnar,2011,https://link.springer.com/chapter/10.1007/978-3-642-24288-5_12,Conference paper
Automatically Refining Partial Specifications for Program Verification,FM 2011: Formal Methods,,,,10.1007/978-3-642-21437-0_28,Shengchao QinChenguang LuoWei-Ngan ChinGuanhua He,2011,https://link.springer.com/chapter/10.1007/978-3-642-21437-0_28,Conference paper
Verification of the Schorr-Waite Algorithm – From Trees to Graphs,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-642-20551-4_5,Mathieu GiorginoMartin StreckerRalph MatthesMarc Pantel,2011,https://link.springer.com/chapter/10.1007/978-3-642-20551-4_5,Conference paper
CFA2: A Context-Free Approach to Control-Flow Analysis,Programming Languages and Systems,,,,10.1007/978-3-642-11957-6_30,Dimitrios VardoulakisOlin Shivers,2010,https://link.springer.com/chapter/10.1007/978-3-642-11957-6_30,Conference paper
ASSERT: A Wireless Networking Testbed,Testbeds and Research Infrastructures. Development of Networks and Communities,,,,10.1007/978-3-642-17851-1_17,Ehsan NourbakhshJeff DixPaul JohnsonRyan BurchfieldS. VenkatesanNeeraj MittalRavi Prakash,2011,https://link.springer.com/chapter/10.1007/978-3-642-17851-1_17,Conference paper
Probabilistic Behavioural State Machines,Programming Multi-Agent Systems,,,,10.1007/978-3-642-14843-9_5,Peter Novák,2010,https://link.springer.com/chapter/10.1007/978-3-642-14843-9_5,Conference paper
A Lightweight and Portable Approach to Making Concurrent Failures Reproducible,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-12029-9_23,Qingzhou LuoSai ZhangJianjun ZhaoMin Hu,2010,https://link.springer.com/chapter/10.1007/978-3-642-12029-9_23,Conference paper
NC-Maude: A Rewriting Tool to Play with Network Calculus,"Leveraging Applications of Formal Methods, Verification, and Validation",,,,10.1007/978-3-642-16558-0_14,Marc Boyer,2010,https://link.springer.com/chapter/10.1007/978-3-642-16558-0_14,Conference paper
Model-Checking In-Lined Reference Monitors,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-11319-2_23,Meera SridharKevin W. Hamlen,2010,https://link.springer.com/chapter/10.1007/978-3-642-11319-2_23,Conference paper
Source Code Prioritization Using Forward Slicing for Exposing Critical Elements in a Program,Journal of Computer Science and Technology,,,,10.1007/s11390-011-9438-1,Mitrabinda RayKanhaiya lal KumawatDurga Prasad Mohapatra,2011,https://link.springer.com/article/10.1007/s11390-011-9438-1,Article
On the Way to High-Level Programming for Resource-Limited Embedded Systems with Golog,"Simulation, Modeling, and Programming for Autonomous Robots",,,,10.1007/978-3-642-17319-6_23,Alexander FerreinGerald Steinbauer,2010,https://link.springer.com/chapter/10.1007/978-3-642-17319-6_23,Conference paper
Formal Analysis of Message Passing,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-18275-4_2,Stephen F. SiegelGanesh Gopalakrishnan,2011,https://link.springer.com/chapter/10.1007/978-3-642-18275-4_2,Conference paper
Reverse Hoare Logic,Software Engineering and Formal Methods,,,,10.1007/978-3-642-24690-6_12,Edsko de VriesVasileios Koutavas,2011,https://link.springer.com/chapter/10.1007/978-3-642-24690-6_12,Conference paper
Automata Learning with Automated Alphabet Abstraction Refinement,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-18275-4_19,Falk HowarBernhard SteffenMaik Merten,2011,https://link.springer.com/chapter/10.1007/978-3-642-18275-4_19,Conference paper
PS2Way: An Efficient Pairwise Search Approach for Test Data Generation,Software Engineering and Computer Systems,,,,10.1007/978-3-642-22203-0_9,Sabira KhatunKhandakar Fazley RabbiChe Yahaya YaakubM. F. J. KlaibMohammad Masroor Ahmed,2011,https://link.springer.com/chapter/10.1007/978-3-642-22203-0_9,Conference paper
Proving Termination by Dependency Pairs and Inductive Theorem Proving,Journal of Automated Reasoning,,,,10.1007/s10817-010-9215-9,Carsten FuhsJürgen GieslMichael PartingPeter Schneider-KampStephan Swiderski,2011,https://link.springer.com/article/10.1007/s10817-010-9215-9,Article
Experimental Study of the Shortest Reset Word of Random Automata,Implementation and Application of Automata,,,,10.1007/978-3-642-22256-6_27,Evgeny SkvortsovEvgeny Tipikin,2011,https://link.springer.com/chapter/10.1007/978-3-642-22256-6_27,Conference paper
Collected Size Semantics for Functional Programs over Lists,Implementation and Application of Functional Languages,,,,10.1007/978-3-642-24452-0_7,Olha ShkaravskaMarko van EekelenAlejandro Tamalet,2011,https://link.springer.com/chapter/10.1007/978-3-642-24452-0_7,Conference paper
Statistical Model Checking for Distributed Probabilistic-Control Hybrid Automata with Smart Grid Applications,Formal Methods and Software Engineering,,,,10.1007/978-3-642-24559-6_11,João MartinsAndré PlatzerJoão Leite,2011,https://link.springer.com/chapter/10.1007/978-3-642-24559-6_11,Conference paper
Testing of Safety-Critical Systems – a Structural Approach to Test Case Design,Advances in Systems Safety,,,,10.1007/978-0-85729-133-2_12,Armin BeerBernhard Peischl,2011,https://link.springer.com/chapter/10.1007/978-0-85729-133-2_12,Conference paper
Incremental Security Verification for Evolving UMLsec models,Modelling Foundations and Applications,,,,10.1007/978-3-642-21470-7_5,Jan JürjensLoïc MarchalMartín OchoaHolger Schmidt,2011,https://link.springer.com/chapter/10.1007/978-3-642-21470-7_5,Conference paper
Combining predicate and numeric abstraction for software model checking,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-010-0162-x,Arie GurfinkelSagar Chaki,2010,https://link.springer.com/article/10.1007/s10009-010-0162-x,Article
Run-Time Verification of Networked Software,Runtime Verification,,,,10.1007/978-3-642-16612-9_7,Cyrille Valentin Artho,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_7,Conference paper
"A BDI agent programming language with failure handling, declarative goals, and planning",Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-010-9130-9,Sebastian SardinaLin Padgham,2010,https://link.springer.com/article/10.1007/s10458-010-9130-9,Article
Crawlability metrics for automated web testing,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-010-0177-3,Alessandro MarchettoRoberto TiellaPaolo TonellaNadia AlshahwanMark Harman,2010,https://link.springer.com/article/10.1007/s10009-010-0177-3,Article
Defunctionalized Interpreters for Call-by-Need Evaluation,Functional and Logic Programming,,,,10.1007/978-3-642-12251-4_18,Olivier DanvyKevin MillikinJohan MunkIan Zerny,2010,https://link.springer.com/chapter/10.1007/978-3-642-12251-4_18,Conference paper
A Formal Approach for Incremental Construction with an Application to Autonomous Robotic Systems,Software Composition,,,,10.1007/978-3-642-22045-6_8,Saddek BensalemLavindra de SilvaAndreas GriesmayerFelix IngrandAxel LegayRongjie Yan,2011,https://link.springer.com/chapter/10.1007/978-3-642-22045-6_8,Conference paper
Testing of Heuristic Methods: A Case Study of Greedy Algorithm,Software Engineering Techniques,,,,10.1007/978-3-642-22386-0_19,A. C. BarusT. Y. ChenD. GrantF. -C. KuoM. F. Lau,2011,https://link.springer.com/chapter/10.1007/978-3-642-22386-0_19,Conference paper
VeriSmall: Verified Smallfoot Shape Analysis,Certified Programs and Proofs,,,,10.1007/978-3-642-25379-9_18,Andrew W. Appel,2011,https://link.springer.com/chapter/10.1007/978-3-642-25379-9_18,Conference paper
Precondition Inference from Intermittent Assertions and Application to Contracts on Collections,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-18275-4_12,Patrick CousotRadhia CousotFrancesco Logozzo,2011,https://link.springer.com/chapter/10.1007/978-3-642-18275-4_12,Conference paper
On Deciding Satisfiability by Theorem Proving with Speculative Inferences,Journal of Automated Reasoning,,,,10.1007/s10817-010-9213-y,Maria Paola BonacinaChristopher A. LynchLeonardo de Moura,2010,https://link.springer.com/article/10.1007/s10817-010-9213-y,Article
Model-Based Web Components Testing: A Prioritization Approach,Software Engineering and Computer Systems,,,,10.1007/978-3-642-22203-0_3,Ahmed Al-HerzMoataz Ahmed,2011,https://link.springer.com/chapter/10.1007/978-3-642-22203-0_3,Conference paper
Model Checking Recursive Programs with Numeric Data Types,Computer Aided Verification,,,,10.1007/978-3-642-22110-1_60,Matthew HagueAnthony Widjaja Lin,2011,https://link.springer.com/chapter/10.1007/978-3-642-22110-1_60,Conference paper
Islands and Query Answering for Alchi-ontologies,"Knowledge Discovery, Knowlege Engineering and Knowledge Management",,,,10.1007/978-3-642-19032-2_17,Sebastian WandeltRalf Möller,2011,https://link.springer.com/chapter/10.1007/978-3-642-19032-2_17,Conference paper
Making Golog Norm Compliant,Computational Logic in Multi-Agent Systems,,,,10.1007/978-3-642-22359-4_19,Alfredo Gabaldon,2011,https://link.springer.com/chapter/10.1007/978-3-642-22359-4_19,Conference paper
