Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Towards Certified Runtime Verification,Formal Methods and Software Engineering,,,,10.1007/978-3-642-34281-3_34,Jan Olaf BlechYliès FalconeKlaus Becker,2012,https://link.springer.com/chapter/10.1007/978-3-642-34281-3_34,Conference paper
A Certified Constraint Solver over Finite Domains,FM 2012: Formal Methods,,,,10.1007/978-3-642-32759-9_12,Matthieu CarlierCatherine DuboisArnaud Gotlieb,2012,https://link.springer.com/chapter/10.1007/978-3-642-32759-9_12,Conference paper
Automotive behavioral requirements expressed in a specification pattern system: a case study at BOSCH,Requirements Engineering,,,,10.1007/s00766-011-0145-9,Amalinda PostIgor MenzelJochen HoenickeAndreas Podelski,2012,https://link.springer.com/article/10.1007/s00766-011-0145-9,Article
Detecting component changes at run time with behavior models,Computing,,,,10.1007/s00607-012-0214-z,Andrea MocciMario Sangiorgio,2012,https://link.springer.com/article/10.1007/s00607-012-0214-z,Article
The Safety-Critical Java Memory Model: A Formal Account,FM 2011: Formal Methods,,,,10.1007/978-3-642-21437-0_20,Ana CavalcantiAndy WellingsJim Woodcock,2011,https://link.springer.com/chapter/10.1007/978-3-642-21437-0_20,Conference paper
Quantification of Priority-OR Gates in Temporal Fault Trees,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-33678-2_9,Ernest EdiforMartin WalkerNeil Gordon,2012,https://link.springer.com/chapter/10.1007/978-3-642-33678-2_9,Conference paper
JVM-Portable Sandboxing of Java’s Native Libraries,Computer Security – ESORICS 2012,,,,10.1007/978-3-642-33167-1_48,Mengtao SunGang Tan,2012,https://link.springer.com/chapter/10.1007/978-3-642-33167-1_48,Conference paper
Robustness of Time Petri Nets under Architectural Constraints,Formal Modeling and Analysis of Timed Systems,,,,10.1007/978-3-642-33365-1_3,S. AkshayLoïc HélouëtClaude JardDidier LimeOlivier H. Roux,2012,https://link.springer.com/chapter/10.1007/978-3-642-33365-1_3,Conference paper
Confluence Analysis for Distributed Programs: A Model-Theoretic Approach,Datalog in Academia and Industry,,,,10.1007/978-3-642-32925-8_14,William R. MarczakPeter AlvaroNeil ConwayJoseph M. HellersteinDavid Maier,2012,https://link.springer.com/chapter/10.1007/978-3-642-32925-8_14,Conference paper
The New Software Testing Standard,Achieving Systems Safety,,,,10.1007/978-1-4471-2494-8_17,Stuart Reid,2012,https://link.springer.com/chapter/10.1007/978-1-4471-2494-8_17,Conference paper
Abstract reduction in directed model checking CCS processes,Acta Informatica,,,,10.1007/s00236-012-0161-3,Antonella SantoneGigliola Vaglini,2012,https://link.springer.com/article/10.1007/s00236-012-0161-3,Article
Testing of Safety-Critical Systems – a Structural Approach to Test Case Design,Advances in Systems Safety,,,,10.1007/978-0-85729-133-2_12,Armin BeerBernhard Peischl,2011,https://link.springer.com/chapter/10.1007/978-0-85729-133-2_12,Conference paper
Microcontroller Assembly Synthesis from Timed Automaton Task Specifications,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-32469-7_5,Victor BandurWolfram KahlAlan Wassyng,2012,https://link.springer.com/chapter/10.1007/978-3-642-32469-7_5,Conference paper
Lessons Learnt from the Adoption of Formal Model-Based Development,NASA Formal Methods,,,,10.1007/978-3-642-28891-3_5,Alessio FerrariAlessandro FantechiStefania Gnesi,2012,https://link.springer.com/chapter/10.1007/978-3-642-28891-3_5,Conference paper
Integrated Semantics of Intermediate-Language C and Macro-Assembler for Pervasive Formal Verification of Operating Systems and Hypervisors from VerisoftXT,"Verified Software: Theories, Tools, Experiments",,,,10.1007/978-3-642-27705-4_3,Sabine SchmaltzAndrey Shadrin,2012,https://link.springer.com/chapter/10.1007/978-3-642-27705-4_3,Conference paper
"Invariant relations, invariant functions, and loop functions",Innovations in Systems and Software Engineering,,,,10.1007/s11334-012-0189-0,Lamia Labed JilaniAsma LouhichiOlfa MraihiAli Mili,2012,https://link.springer.com/article/10.1007/s11334-012-0189-0,Article
Abstraction-guided synthesis of synchronization,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-012-0232-3,Martin VechevEran YahavGreta Yorsh,2012,https://link.springer.com/article/10.1007/s10009-012-0232-3,Article
More testable properties,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-011-0220-z,Yliès FalconeJean-Claude FernandezThierry JéronHervé MarchandLaurent Mounier,2011,https://link.springer.com/article/10.1007/s10009-011-0220-z,Article
Decision Procedures for Simulatability,Computer Security – ESORICS 2012,,,,10.1007/978-3-642-33167-1_33,Charanjit S. JutlaArnab Roy,2012,https://link.springer.com/chapter/10.1007/978-3-642-33167-1_33,Conference paper
Source Code as the Key Artifact in Requirement-Based Development: The Case of Ada 2012,Reliable Software Technologies – Ada-Europe 2012,,,,10.1007/978-3-642-30598-6_4,José F. RuizCyrille ComarYannick Moy,2012,https://link.springer.com/chapter/10.1007/978-3-642-30598-6_4,Conference paper
A Vision for Behavioural Model-Driven Validation of Software Product Lines,"Leveraging Applications of Formal Methods, Verification and Validation. Technologies for Mastering Change",,,,10.1007/978-3-642-34026-0_16,Xavier DevroeyMaxime CordyGilles PerrouinEun-Young KangPierre-Yves SchobbensPatrick HeymansAxel LegayBenoit Baudry,2012,https://link.springer.com/chapter/10.1007/978-3-642-34026-0_16,Conference paper
CoMA: Conformance Monitoring of Java Programs by Abstract State Machines,Runtime Verification,,,,10.1007/978-3-642-29860-8_17,Paolo ArcainiAngelo GargantiniElvinia Riccobene,2012,https://link.springer.com/chapter/10.1007/978-3-642-29860-8_17,Conference paper
Multiparty Session Types Meet Communicating Automata,Programming Languages and Systems,,,,10.1007/978-3-642-28869-2_10,Pierre-Malo DeniélouNobuko Yoshida,2012,https://link.springer.com/chapter/10.1007/978-3-642-28869-2_10,Conference paper
Thread-Modular Model Checking with Iterative Refinement,NASA Formal Methods,,,,10.1007/978-3-642-28891-3_24,Wenrui MengFei HeBow-Yaw WangQiang Liu,2012,https://link.springer.com/chapter/10.1007/978-3-642-28891-3_24,Conference paper
Bounded synthesis,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-012-0228-z,Bernd FinkbeinerSven Schewe,2012,https://link.springer.com/article/10.1007/s10009-012-0228-z,Article
Model checking software product lines with SNIP,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-012-0234-1,Andreas ClassenMaxime CordyPatrick HeymansAxel LegayPierre-Yves Schobbens,2012,https://link.springer.com/article/10.1007/s10009-012-0234-1,Article
Secure Multi-Execution through Static Program Transformation,Formal Techniques for Distributed Systems,,,,10.1007/978-3-642-30793-5_12,Gilles BartheJuan Manuel CrespoDominique DevrieseFrank PiessensExequiel Rivas,2012,https://link.springer.com/chapter/10.1007/978-3-642-30793-5_12,Conference paper
Bakar Kiasan: Flexible Contract Checking for Critical Systems Using Symbolic Execution,NASA Formal Methods,,,,10.1007/978-3-642-20398-5_6,Jason BeltJohn HatcliffRobbyPatrice ChalinDavid HardinXianghua Deng,2011,https://link.springer.com/chapter/10.1007/978-3-642-20398-5_6,Conference paper
Type-specialized staged programming with process separation,Higher-Order and Symbolic Computation,,,,10.1007/s10990-012-9089-0,Yu David LiuChristian SkalkaScott F. Smith,2011,https://link.springer.com/article/10.1007/s10990-012-9089-0,Article
Runtime Verification: The Application Perspective,"Leveraging Applications of Formal Methods, Verification and Validation. Technologies for Mastering Change",,,,10.1007/978-3-642-34026-0_21,Yliès FalconeLenore D. Zuck,2012,https://link.springer.com/chapter/10.1007/978-3-642-34026-0_21,Conference paper
Model Checking Information Flow in Reactive Systems,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-27940-9_12,Rayna DimitrovaBernd FinkbeinerMáté KovácsMarkus N. RabeHelmut Seidl,2012,https://link.springer.com/chapter/10.1007/978-3-642-27940-9_12,Conference paper
Abstraction-Based Malware Analysis Using Rewriting and Model Checking,Computer Security – ESORICS 2012,,,,10.1007/978-3-642-33167-1_46,Philippe BeaucampsIsabelle GnaedigJean-Yves Marion,2012,https://link.springer.com/chapter/10.1007/978-3-642-33167-1_46,Conference paper
Moving from Specifications to Contracts in Component-Based Design,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-28872-2_3,Sebastian S. BauerAlexandre DavidRolf HennickerKim Guldstrand LarsenAxel LegayUlrik NymanAndrzej Wąsowski,2012,https://link.springer.com/chapter/10.1007/978-3-642-28872-2_3,Conference paper
Combining Analyses for C Program Verification,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-32469-7_8,Loïc CorrensonJulien Signoles,2012,https://link.springer.com/chapter/10.1007/978-3-642-32469-7_8,Conference paper
Compositional Termination Proofs for Multi-threaded Programs,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-28756-5_17,Corneliu PopeeaAndrey Rybalchenko,2012,https://link.springer.com/chapter/10.1007/978-3-642-28756-5_17,Conference paper
Generalized Property Directed Reachability,Theory and Applications of Satisfiability Testing — SAT 2012,,,,10.1007/978-3-642-31612-8_13,Kryštof HoderNikolaj Bjørner,2012,https://link.springer.com/chapter/10.1007/978-3-642-31612-8_13,Conference paper
Parallelizing the Spin Model Checker,Model Checking Software,,,,10.1007/978-3-642-31759-0_12,Gerard J. Holzmann,2012,https://link.springer.com/chapter/10.1007/978-3-642-31759-0_12,Conference paper
Bridging the Gap between Requirements and Aspect State Machines to Support Non-functional Testing: Industrial Case Studies,Modelling Foundations and Applications,,,,10.1007/978-3-642-31491-9_12,Tao YueShaukat Ali,2012,https://link.springer.com/chapter/10.1007/978-3-642-31491-9_12,Conference paper
Applying Software Model Checking Techniques for Behavioral UML Models,FM 2012: Formal Methods,,,,10.1007/978-3-642-32759-9_25,Orna GrumbergYael MellerKaren Yorav,2012,https://link.springer.com/chapter/10.1007/978-3-642-32759-9_25,Conference paper
Minimal Critical Subsystems for Discrete-Time Markov Models,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-28756-5_21,Ralf WimmerNils JansenErika ÁbrahámBernd BeckerJoost-Pieter Katoen,2012,https://link.springer.com/chapter/10.1007/978-3-642-28756-5_21,Conference paper
System-specific static code analyses: a case study in the complex embedded systems domain,Software Quality Journal,,,,10.1007/s11219-011-9138-7,Holger M. KienleJohan KraftThomas Nolte,2011,https://link.springer.com/article/10.1007/s11219-011-9138-7,Article
Model-based pairwise testing for feature interaction coverage in software product line engineering,Software Quality Journal,,,,10.1007/s11219-011-9165-4,Malte LochauSebastian OsterUrsula GoltzAndy Schürr,2011,https://link.springer.com/article/10.1007/s11219-011-9165-4,Article
Utilizing Event-B for domain engineering: a critical analysis,Requirements Engineering,,,,10.1007/s00766-011-0120-5,Atif MashkoorJean-Pierre Jacquot,2011,https://link.springer.com/article/10.1007/s00766-011-0120-5,Article
Reduction-Based Formal Analysis of BGP Instances,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-28756-5_20,Anduo WangCarolyn TalcottAlexander J. T. GurneyBoon Thau LooAndre Scedrov,2012,https://link.springer.com/chapter/10.1007/978-3-642-28756-5_20,Conference paper
The interaction of contracts and laziness,Higher-Order and Symbolic Computation,,,,10.1007/s10990-013-9094-y,Markus DegenPeter ThiemannStefan Wehr,2012,https://link.springer.com/article/10.1007/s10990-013-9094-y,Article
On the Formal Verification of Systems of Synchronous Software Components,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-33678-2_25,Henning GüntherStefan MiliusOliver Möller,2012,https://link.springer.com/chapter/10.1007/978-3-642-33678-2_25,Conference paper
Efficient Techniques for Near-Optimal Instrumentation in Time-Triggered Runtime Verification,Runtime Verification,,,,10.1007/978-3-642-29860-8_16,Samaneh NavabpourChun Wah Wallace WuBorzoo BonakdarpourSebastian Fischmeister,2012,https://link.springer.com/chapter/10.1007/978-3-642-29860-8_16,Conference paper
Incremental Model-Based Testing of Delta-Oriented Software Product Lines,Tests and Proofs,,,,10.1007/978-3-642-30473-6_7,Malte LochauIna SchaeferJochen KamischkeSascha Lity,2012,https://link.springer.com/chapter/10.1007/978-3-642-30473-6_7,Conference paper
A Pragmatic View of Formal Methods: the Hi-Lite Project,Advances in Systems Safety,,,,10.1007/978-0-85729-133-2_14,Robert Dewar,2011,https://link.springer.com/chapter/10.1007/978-0-85729-133-2_14,Conference paper
Succinct Representations for Abstract Interpretation,Static Analysis,,,,10.1007/978-3-642-33125-1_20,Julien HenryDavid MonniauxMatthieu Moy,2012,https://link.springer.com/chapter/10.1007/978-3-642-33125-1_20,Conference paper
Consistency of Service Composition,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-28872-2_5,José Luiz FiadeiroAntónia Lopes,2012,https://link.springer.com/chapter/10.1007/978-3-642-28872-2_5,Conference paper
Applying Restricted English Grammar on Automotive Requirements—Does it Work? A Case Study,Requirements Engineering: Foundation for Software Quality,,,,10.1007/978-3-642-19858-8_17,Amalinda PostIgor MenzelAndreas Podelski,2011,https://link.springer.com/chapter/10.1007/978-3-642-19858-8_17,Conference paper
Noninterference for Operating System Kernels,Certified Programs and Proofs,,,,10.1007/978-3-642-35308-6_12,Toby MurrayDaniel MatichukMatthew BrassilPeter GammieGerwin Klein,2012,https://link.springer.com/chapter/10.1007/978-3-642-35308-6_12,Conference paper
Runtime Verification of LTL-Based Declarative Process Models,Runtime Verification,,,,10.1007/978-3-642-29860-8_11,Fabrizio Maria MaggiMichael WestergaardMarco MontaliWil M. P. van der Aalst,2012,https://link.springer.com/chapter/10.1007/978-3-642-29860-8_11,Conference paper
Learning from Vacuously Satisfiable Scenario-Based Specifications,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-28872-2_26,Dalal AlrajehJeff KramerAlessandra RussoSebastian Uchitel,2012,https://link.springer.com/chapter/10.1007/978-3-642-28872-2_26,Conference paper
Lazy Synthesis,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-642-27940-9_15,Bernd FinkbeinerSwen Jacobs,2012,https://link.springer.com/chapter/10.1007/978-3-642-27940-9_15,Conference paper
The Confinement Problem in the Presence of Faults,Formal Methods and Software Engineering,,,,10.1007/978-3-642-34281-3_15,William L. HarrisonAdam ProcterGerard Allwein,2012,https://link.springer.com/chapter/10.1007/978-3-642-34281-3_15,Conference paper
Language Enrichment for Resilient MDE,Software Engineering for Resilient Systems,,,,10.1007/978-3-642-33176-3_6,Yasir Imtiaz KhanMatteo Risoldi,2012,https://link.springer.com/chapter/10.1007/978-3-642-33176-3_6,Conference paper
Java Memory Model-Aware Model Checking,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-28756-5_16,Huafeng JinTuba Yavuz-KahveciBeverly A. Sanders,2012,https://link.springer.com/chapter/10.1007/978-3-642-28756-5_16,Conference paper
From Linear Temporal Logic Properties to Rewrite Propositions,Automated Reasoning,,,,10.1007/978-3-642-31365-3_25,Pierre-Cyrille HéamVincent HugotOlga Kouchnarenko,2012,https://link.springer.com/chapter/10.1007/978-3-642-31365-3_25,Conference paper
Robustness of Time Petri Nets under Guard Enlargement,Reachability Problems,,,,10.1007/978-3-642-33512-9_9,S. AkshayLoïc HélouëtClaude JardPierre-Alain Reynier,2012,https://link.springer.com/chapter/10.1007/978-3-642-33512-9_9,Conference paper
An Assume/Guarantee Based Compositional Calculus for Hybrid CSP,Theory and Applications of Models of Computation,,,,10.1007/978-3-642-29952-0_13,Shuling WangNaijun ZhanDimitar Guelev,2012,https://link.springer.com/chapter/10.1007/978-3-642-29952-0_13,Conference paper
Deriving Real-Time Action Systems Controllers from Multiscale System Specifications,Mathematics of Program Construction,,,,10.1007/978-3-642-31113-0_7,Brijesh DongolIan J. Hayes,2012,https://link.springer.com/chapter/10.1007/978-3-642-31113-0_7,Conference paper
"Choices, Choices: Comparing between CHOC’LATE and the Classification-Tree Methodology",Reliable Software Technologies – Ada-Europe 2012,,,,10.1007/978-3-642-30598-6_12,Pak-Lok PoonTsong Yueh ChenT. H. Tse,2012,https://link.springer.com/chapter/10.1007/978-3-642-30598-6_12,Conference paper
Relations as Executable Specifications: Taming Partiality and Non-determinism Using Invariants,Relational and Algebraic Methods in Computer Science,,,,10.1007/978-3-642-33314-9_10,Nuno MacedoHugo PachecoAlcino Cunha,2012,https://link.springer.com/chapter/10.1007/978-3-642-33314-9_10,Conference paper
Interval-Based Resource Usage Verification: Formalization and Prototype,Foundational and Practical Aspects of Resource Analysis,,,,10.1007/978-3-642-32495-6_4,Pedro Lopez-GarciaLuthfi DarmawanFrancisco BuenoManuel Hermenegildo,2012,https://link.springer.com/chapter/10.1007/978-3-642-32495-6_4,Conference paper
The Subject-Oriented Approach to Software Design and the Abstract State Machines Method,S-BPM ONE – Scientific Research,,,,10.1007/978-3-642-29133-3_1,Egon Börger,2012,https://link.springer.com/chapter/10.1007/978-3-642-29133-3_1,Conference paper
Automatic Fence Insertion in Integer Programs via Predicate Abstraction,Static Analysis,,,,10.1007/978-3-642-33125-1_13,Parosh Aziz AbdullaMohamed Faouzi AtigYu-Fang ChenCarl LeonardssonAhmed Rezine,2012,https://link.springer.com/chapter/10.1007/978-3-642-33125-1_13,Conference paper
Early Fault Detection in Industry Using Models at Various Abstraction Levels,Integrated Formal Methods,,,,10.1007/978-3-642-30729-4_19,Jozef HoomanArjan J. MooijHans van Wezep,2012,https://link.springer.com/chapter/10.1007/978-3-642-30729-4_19,Conference paper
"Validating B,Z and TLA  +  Using ProB&#xa0;and Kodkod",FM 2012: Formal Methods,,,,10.1007/978-3-642-32759-9_31,Daniel PlaggeMichael Leuschel,2012,https://link.springer.com/chapter/10.1007/978-3-642-32759-9_31,Conference paper
Counter-Example Guided Fence Insertion under TSO,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-28756-5_15,Parosh Aziz AbdullaMohamed Faouzi AtigYu-Fang ChenCarl LeonardssonAhmed Rezine,2012,https://link.springer.com/chapter/10.1007/978-3-642-28756-5_15,Conference paper
Specifying UML Protocol State Machines in Alloy,Integrated Formal Methods,,,,10.1007/978-3-642-30729-4_22,Ana GarisAna C. R. PaivaAlcino CunhaDaniel Riesco,2012,https://link.springer.com/chapter/10.1007/978-3-642-30729-4_22,Conference paper
Model Checking the FlexRay Startup Phase,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-642-32469-7_9,Sjoerd Cranen,2012,https://link.springer.com/chapter/10.1007/978-3-642-32469-7_9,Conference paper
A framework for testing first-order logic axioms in program verification,Software Quality Journal,,,,10.1007/s11219-011-9168-1,Ki Yung AhnEwen Denney,2011,https://link.springer.com/article/10.1007/s11219-011-9168-1,Article
Modeling Interval Order Structures with Partially Commutative Monoids,CONCUR 2012 – Concurrency Theory,,,,10.1007/978-3-642-32940-1_30,Ryszard JanickiXiang YinNadezhda Zubkova,2012,https://link.springer.com/chapter/10.1007/978-3-642-32940-1_30,Conference paper
SPARKSkein: A Formal and Fast Reference Implementation of Skein,"Formal Methods, Foundations and Applications",,,,10.1007/978-3-642-25032-3_2,Roderick ChapmanEric BotcazouAngela Wallenburg,2011,https://link.springer.com/chapter/10.1007/978-3-642-25032-3_2,Conference paper
On the Adoption of Model Checking in Safety-Related Software Industry,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-642-24270-0_28,Alessandro FantechiStefania Gnesi,2011,https://link.springer.com/chapter/10.1007/978-3-642-24270-0_28,Conference paper
Predicting Concurrency Failures in the Generalized Execution Traces of x86 Executables,Runtime Verification,,,,10.1007/978-3-642-29860-8_2,Chao WangMalay Ganai,2012,https://link.springer.com/chapter/10.1007/978-3-642-29860-8_2,Conference paper
An Experiment on Parallel Model Checking of a CTL Fragment,Automated Technology for Verification and Analysis,,,,10.1007/978-3-642-33386-6_23,Rodrigo T. SaadSilvano Dal ZilioBernard Berthomieu,2012,https://link.springer.com/chapter/10.1007/978-3-642-33386-6_23,Conference paper
ACTL ∩ LTL Synthesis,Computer Aided Verification,,,,10.1007/978-3-642-31424-7_9,Rüdiger Ehlers,2012,https://link.springer.com/chapter/10.1007/978-3-642-31424-7_9,Conference paper
Formal methods for security in the Xenon hypervisor,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-011-0195-9,Leo FreitasJohn McDermott,2011,https://link.springer.com/article/10.1007/s10009-011-0195-9,Article
Smart Testing of Functional Programs in Isabelle,"Logic for Programming, Artificial Intelligence, and Reasoning",,,,10.1007/978-3-642-28717-6_14,Lukas Bulwahn,2012,https://link.springer.com/chapter/10.1007/978-3-642-28717-6_14,Conference paper
Complete Monitors for Behavioral Contracts,Programming Languages and Systems,,,,10.1007/978-3-642-28869-2_11,Christos DimoulasSam Tobin-HochstadtMatthias Felleisen,2012,https://link.springer.com/chapter/10.1007/978-3-642-28869-2_11,Conference paper
Correct hardware synthesis,Acta Informatica,,,,10.1007/s00236-011-0142-y,Juan PernaJim WoodcockAugusto SampaioJuliano Iyoda,2011,https://link.springer.com/article/10.1007/s00236-011-0142-y,Article
Functional dependencies of C functions via weakest pre-conditions,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-011-0192-z,Pascal CuoqBenjamin MonateAnne PacaletVirgile Prevosto,2011,https://link.springer.com/article/10.1007/s10009-011-0192-z,Article
Formalising Security in Ubiquitous and Cloud Scenarios,Computer Information Systems and Industrial Management,,,,10.1007/978-3-642-33260-9_1,Chiara BodeiPierpaolo DeganoGian-Luigi FerrariLetterio GallettaGianluca Mezzetti,2012,https://link.springer.com/chapter/10.1007/978-3-642-33260-9_1,Conference paper
Reasoning about Liveness Properties in Event-B,Formal Methods and Software Engineering,,,,10.1007/978-3-642-24559-6_31,Thai Son HoangJean-Raymond Abrial,2011,https://link.springer.com/chapter/10.1007/978-3-642-24559-6_31,Conference paper
